country,hs4,date,import_value,year,month,log_import,growth,growth_3m,pred_exposure,notif_count
Vietnam,2804,2022-04-01,1197500.0,2022,4,13.995747443339928,1.109610323873607,-0.8328011749280311,0.0,
Vietnam,2804,2022-06-01,1578388.0,2022,6,14.271915264583644,0.2761678212437157,0.0778580030062485,0.0,
Vietnam,2804,2022-07-01,838896.0,2022,7,13.639843212716418,-0.632072051867226,0.7537060932500967,0.0,
Vietnam,2804,2022-08-01,1225841.0,2022,8,14.01913851278502,0.3792953000686037,0.0233910694450933,0.0,
Vietnam,2804,2022-09-01,4770344.0,2022,9,15.377929187293075,1.3587906745080538,1.1060139227094314,0.0,
Vietnam,2804,2022-10-01,768000.0,2022,10,13.551546314212295,-1.82638287308078,-0.0882968985041223,0.0,
Vietnam,2804,2022-11-01,346944.0,2022,11,12.756921544925394,-0.7946247692869015,-1.2622169678596276,0.0,
Vietnam,2804,2022-12-01,607200.0,2022,12,13.316615151966024,0.5596936070406286,-2.0613140353270527,0.0,
Vietnam,2804,2023-01-01,406974.0,2023,1,12.91650703747671,-0.4001081144893117,-0.6350392767355846,0.0,
Vietnam,2804,2023-02-01,303984.0,2023,2,12.624733637065734,-0.2917734004109764,-0.1321879078596595,0.0,
Vietnam,2804,2023-03-01,304800.0,2023,3,12.62741438362914,0.0026807465634064,-0.6892007683368817,0.0,
Vietnam,2804,2023-04-01,6927.0,2023,4,8.843326450242271,-3.7840879333868696,-4.07318058723444,0.0,
Vietnam,2804,2023-05-01,249600.0,2023,5,12.42761892187964,3.5842924716373687,-0.1971147151860943,0.0,
Vietnam,2804,2023-06-01,470400.0,2023,6,13.061340801414635,0.6337218795349955,0.4339264177854947,0.0,
Vietnam,2804,2023-08-01,429600.0,2023,8,12.970612149920823,-0.0907286514938121,4.127285699678552,0.0,
Vietnam,2804,2023-09-01,253225.0,2023,9,12.442037649604362,-0.528574500316461,0.0144187277247223,0.0,
Vietnam,2804,2023-10-01,206880.0,2023,10,12.239899027714031,-0.2021386218903291,-0.8214417737006023,0.0,
Vietnam,2804,2023-11-01,207840.0,2023,11,12.244528643286232,0.0046296155721989,-0.7260835066345912,0.0,
Vietnam,2804,2023-12-01,1192029.0,2023,12,13.991168294075964,1.7466396507897315,1.549130644471601,0.0,
Vietnam,2804,2024-01-01,748645.0,2024,1,13.526021520600947,-0.4651467734750163,1.2861224928869142,0.0,
Vietnam,2804,2024-02-01,1967619.0,2024,2,14.492335248519275,0.9663137279183296,2.2478066052330448,0.0,
Vietnam,2804,2024-03-01,625920.0,2024,3,13.34697944403552,-1.1453558044837564,-0.6441888500404431,0.0,
Vietnam,2804,2024-04-01,1640103.0,2024,4,14.310270212423903,0.9632907683883848,0.7842486918229579,0.0,
Vietnam,2804,2024-06-01,1699566.0,2024,6,14.34588407070104,0.0356138582771343,-0.1464511778182373,0.0,
Vietnam,2804,2024-07-01,104305.0,2024,7,11.555084165700537,-2.790799905000503,-1.7918952783349835,0.0,
Vietnam,2804,2024-08-01,267001.0,2024,8,12.495011427991036,0.9399272622904996,-1.815258784432869,0.0,
Vietnam,2804,2024-09-01,2802691.0,2024,9,14.84609094184043,2.3510795138493936,0.5002068711393903,0.0,
Vietnam,2804,2024-10-01,478860.0,2024,10,13.079165646388958,-1.7669252954514718,1.5240814806884213,0.0,
Vietnam,2804,2024-11-01,1849727.0,2024,11,14.430549159217948,1.3513835128289902,1.935537731226912,0.0,
Vietnam,2804,2024-12-01,2330052.0,2024,12,14.661401572064294,0.230852412846346,-0.1846893697761356,0.0,
Vietnam,2804,2025-01-01,3866810.0,2025,1,15.167940694298034,0.5065391222337396,2.088775047909076,0.0,
Vietnam,2804,2025-02-01,1646754.0,2025,2,14.314317242781918,-0.8536234515161158,-0.1162319164360301,0.0,
Vietnam,2804,2025-03-01,224640.0,2025,3,12.322258851376628,-1.9920583914052905,-2.3391427206876667,0.0,
Vietnam,2804,2025-04-01,906106.0,2025,4,13.716912679596932,1.3946538282203047,-1.4510280147011017,0.0,
Vietnam,2804,2025-05-01,682212.0,2025,5,13.43309720478043,-0.2838154748165031,-0.881220038001489,0.0,
Vietnam,2804,2025-06-01,784543.0,2025,6,13.57285793626184,0.1397607314814095,1.250599084885211,0.0,
Vietnam,2804,2025-07-01,2381313.0,2025,7,14.683162994136396,1.1103050578745588,0.9662503145394652,0.0,
Vietnam,2804,2025-08-01,1868497.0,2025,8,14.440645457529795,-0.2425175366066021,1.0075482527493662,0.0,
Vietnam,2804,2025-09-01,478460.0,2025,9,13.078329981851263,-1.3623154756785318,-0.4945279544105752,0.0,
Vietnam,2804,2025-10-01,82506.0,2025,10,11.320638417208192,-1.7576915646430713,-3.3625245769282053,0.0,
Vietnam,2804,2025-11-01,2054034.0,2025,11,14.535316709247564,3.2146782920393733,0.0946712517177701,0.0,
Vietnam,2809,2020-01-01,16832.0,2020,1,9.73109652441908,,,0.0,
Vietnam,2809,2020-06-01,18752.0,2020,6,9.839109018599922,0.1080124941808406,,0.0,
Vietnam,2809,2020-10-01,34475.0,2020,10,10.44801870876729,0.6089096901673674,,0.0,
Vietnam,2809,2022-11-01,25865.0,2022,11,10.16068464397519,-0.2873340647921001,0.429588119556108,0.0,
Vietnam,2809,2023-01-01,96240.0,2023,1,11.47461074128452,1.3139260973093307,1.635501722684598,0.0,
Vietnam,2809,2023-02-01,124860.0,2023,2,11.73495639755371,0.2603456562691892,1.28693768878642,0.0,
Vietnam,2809,2023-03-01,324992.0,2023,3,12.69155892261838,0.956602525064671,2.530874278643191,0.0,
Vietnam,2809,2023-04-01,318744.0,2023,4,12.672146689057232,-0.0194122335611481,1.197535947772712,0.0,
Vietnam,2809,2023-05-01,1340790.0,2023,5,14.108770296276926,1.436623607219694,2.373813898723217,0.0,
Vietnam,2809,2023-06-01,798083.0,2023,6,13.589969134050063,-0.5188011622268629,0.898410211431683,0.0,
Vietnam,2809,2023-07-01,610542.0,2023,7,13.322104004122968,-0.2678651299270953,0.6499573150657358,0.0,
Vietnam,2809,2023-08-01,579546.0,2023,8,13.270002042873504,-0.0521019612494644,-0.8387682534034226,0.0,
Vietnam,2809,2023-09-01,481597.0,2023,9,13.084865020144203,-0.1851370227292985,-0.5051041139058583,0.0,
Vietnam,2809,2023-10-01,876228.0,2023,10,13.683382751280558,0.5985177311363525,0.3612787471575895,0.0,
Vietnam,2809,2023-11-01,1780286.0,2023,11,14.392285145226204,0.708902393945646,1.1222831023527,0.0,
Vietnam,2809,2023-12-01,586931.0,2023,12,13.282664248829017,-1.109620896397189,0.1977992286848096,0.0,
Vietnam,2809,2024-01-01,585176.0,2024,1,13.27966964455327,-0.0029946042757451,-0.4037131067272881,0.0,
Vietnam,2809,2024-02-01,461217.0,2024,2,13.041626095236431,-0.2380435493168367,-1.3506590499897708,0.0,
Vietnam,2809,2024-03-01,977349.0,2024,3,13.792600106381167,0.7509740111447343,0.5099358575521524,0.0,
Vietnam,2809,2024-04-01,320965.0,2024,4,12.679090477499225,-1.1135096288819426,-0.600579167054045,0.0,
Vietnam,2809,2024-05-01,621693.0,2024,5,13.340203289253806,0.661112811754581,0.2985771940173727,0.0,
Vietnam,2809,2024-06-01,391066.0,2024,6,12.876634179786548,-0.463569109467258,-0.9159659265946196,0.0,
Vietnam,2809,2024-07-01,426705.0,2024,7,12.963850530478684,0.0872163506921364,0.2847600529794594,0.0,
Vietnam,2809,2024-08-01,131397.0,2024,8,11.78598616421666,-1.1778643662620247,-1.5542171250371464,0.0,
Vietnam,2809,2024-09-01,121899.0,2024,9,11.710956315469362,-0.0750298487472971,-1.1656778643171857,0.0,
Vietnam,2809,2024-10-01,103705.0,2024,10,11.549315251753097,-0.1616410637162655,-1.4145352787255874,0.0,
Vietnam,2809,2024-11-01,328853.0,2024,11,12.703369162255948,1.154053910502851,0.9173829980392884,0.0,
Vietnam,2809,2024-12-01,310000.0,2024,12,12.644330802262578,-0.0590383599933694,0.933374486793216,0.0,
Vietnam,2809,2025-01-01,467251.0,2025,1,13.05462400567248,0.4102932034099016,1.5053087539193832,0.0,
Vietnam,2809,2025-02-01,291821.0,2025,2,12.58389930633438,-0.4707246993380991,-0.119469855921567,0.0,
Vietnam,2809,2025-03-01,664283.0,2025,3,13.406465047859736,0.822565741525354,0.7621342455971565,0.0,
Vietnam,2809,2025-04-01,292847.0,2025,4,12.587408982059744,-0.819056065799991,-0.4672150236127361,0.0,
Vietnam,2809,2025-05-01,281511.0,2025,5,12.547930354427724,-0.03947862763202,-0.035968951906657,0.0,
Vietnam,2809,2025-06-01,554156.0,2025,6,13.225203319082873,0.677272964655149,-0.181261728776862,0.0,
Vietnam,2809,2025-07-01,343839.0,2025,7,12.747931711876335,-0.4772716072065357,0.1605227298165932,0.0,
Vietnam,2809,2025-08-01,591663.0,2025,8,13.290694185171134,0.5427624732947969,0.7427638307434101,0.0,
Vietnam,2809,2025-09-01,308045.0,2025,9,12.638004401453363,-0.6526897837177703,-0.5871989176295092,0.0,
Vietnam,2809,2025-10-01,87932.0,2025,10,11.384330439839488,-1.2536739616138757,-1.363601272036849,0.0,
Vietnam,2809,2025-11-01,204266.0,2025,11,12.227183240592865,0.8428528007533753,-1.063510944578271,0.0,
Vietnam,2811,2020-03-01,3050.0,2020,3,8.02322468471667,,,0.0,
Vietnam,2811,2020-04-01,4099.0,2020,4,8.318742252692399,0.2955175679757289,,0.0,
Vietnam,2811,2020-09-01,22275.0,2020,9,10.01126514470956,1.6925228920171609,,0.0,
Vietnam,2811,2020-10-01,3050.0,2020,10,8.02322468471667,-1.9880404599928896,0.0,0.0,
Vietnam,2811,2020-11-01,31740.0,2020,11,10.365364499570234,2.342139814853564,2.046622246877835,0.0,
Vietnam,2811,2021-05-01,7380.0,2021,5,8.906664409770052,-1.4587000898001818,-1.104600734939508,0.0,
Vietnam,2811,2021-08-01,74360.0,2021,8,11.216686889835326,2.3100224800652747,3.1934622051186565,0.0,
Vietnam,2811,2021-12-01,20800.0,2021,12,9.942756341456828,-1.2739305483784982,-0.4226081581134053,0.0,
Vietnam,2811,2022-01-01,81100.0,2022,1,11.303450570483712,1.3606942290268833,2.39678616071366,0.0,
Vietnam,2811,2022-02-01,67401.0,2022,2,11.11842997005065,-0.1850206004330612,-0.0982569197846761,0.0,
Vietnam,2811,2023-01-01,99720.0,2023,1,11.510131565665834,0.3917015956151832,1.567375224209005,0.0,
Vietnam,2811,2023-02-01,63000.0,2023,2,11.050905878263569,-0.4592256874022666,-0.2525446922201446,0.0,
Vietnam,2811,2023-03-01,176112.0,2023,3,12.07888111345183,1.0279752351882632,0.9604511434011798,0.0,
Vietnam,2811,2023-04-01,112939.0,2023,4,11.634611983226828,-0.4442691302250026,0.1244804175609939,0.0,
Vietnam,2811,2023-05-01,90565.0,2023,5,11.413834145659244,-0.2207778375675833,0.3629282673956773,0.0,
Vietnam,2811,2023-06-01,171220.0,2023,6,12.050710398718625,0.6368762530593788,-0.028170714733207,0.0,
Vietnam,2811,2023-07-01,174661.0,2023,7,12.070607956720895,0.0198975580022739,0.4359959734940695,0.0,
Vietnam,2811,2023-08-01,212918.0,2023,8,12.268667090676002,0.1980591339551054,0.8548329450167582,0.0,
Vietnam,2811,2023-09-01,386204.0,2023,9,12.864123595552506,0.5954565048765037,0.8134131968338831,0.0,
Vietnam,2811,2023-10-01,427405.0,2023,10,12.965489660140197,0.1013660645876903,0.8948817034192995,0.0,
Vietnam,2811,2023-11-01,588274.0,2023,11,13.28494980462408,0.3194601444838838,1.016282713948078,0.0,
Vietnam,2811,2023-12-01,294125.0,2023,12,12.591763525938886,-0.6931862786851948,-0.2723600696136206,0.0,
Vietnam,2811,2024-01-01,172410.0,2024,1,12.057636440280678,-0.5341270856582074,-0.9078532198595184,0.0,
Vietnam,2811,2024-02-01,129335.0,2024,2,11.770168948281444,-0.2874674919992355,-1.5147808563426377,0.0,
Vietnam,2811,2024-03-01,104951.0,2024,3,11.561258381760869,-0.2089105665205757,-1.0305051441780186,0.0,
Vietnam,2811,2024-04-01,32531.0,2024,4,10.389979499286666,-1.1712788824742013,-1.6676569409940123,0.0,
Vietnam,2811,2024-05-01,82220.0,2024,5,11.317166022868784,0.9271865235821188,-0.4530029254126582,0.0,
Vietnam,2811,2024-07-01,87549.0,2024,7,11.379965337713998,0.062799314845213,-0.1812930440468694,0.0,
Vietnam,2811,2024-08-01,24183.0,2024,8,10.093446536459291,-1.2865188012547044,-0.2965329628273725,0.0,
Vietnam,2811,2024-09-01,16116.0,2024,9,9.687629894522718,-0.4058166419365747,-1.629536128346066,0.0,
Vietnam,2811,2024-10-01,62763.0,2024,10,11.04713693967896,1.3595070451562403,-0.3328283980350388,0.0,
Vietnam,2811,2024-11-01,11166.0,2024,11,9.320718279445792,-1.7264186602331666,-0.772728257013501,0.0,
Vietnam,2811,2024-12-01,120322.0,2024,12,11.697935072383473,2.377216792937679,2.0103051778607526,0.0,
Vietnam,2811,2025-01-01,89511.0,2025,1,11.402127973487556,-0.2958070988959136,0.3549910338085986,0.0,
Vietnam,2811,2025-02-01,75552.0,2025,2,11.23258967571463,-0.1695382977729274,1.9118713962688376,0.0,
Vietnam,2811,2025-03-01,68812.0,2025,3,11.139147959560344,-0.0934417161542846,-0.5587871128231257,0.0,
Vietnam,2811,2025-04-01,124291.0,2025,4,11.73038891500924,0.5912409554488942,0.3282609415216821,0.0,
Vietnam,2811,2025-05-01,145291.0,2025,5,11.886500789542945,0.1561118745337033,0.6539111138283129,0.0,
Vietnam,2811,2025-07-01,203946.0,2025,7,12.2256154351499,0.3391146456069567,1.0864674755895545,0.0,
Vietnam,2811,2025-08-01,481916.0,2025,8,13.085527179034631,0.8599117438847337,1.3551382640253935,0.0,
Vietnam,2811,2025-09-01,56175.0,2025,9,10.936244898408214,-2.14928228062642,-0.950255891134729,0.0,
Vietnam,2811,2025-11-01,16514.0,2025,11,9.71202433782489,-1.2242205605833243,-2.51359109732501,0.0,
Vietnam,2825,2020-05-01,736294.0,2020,5,13.509386132623442,,,0.0,
Vietnam,2825,2020-07-01,394000.0,2020,7,12.884108726347916,-0.6252774062755257,,0.0,
Vietnam,2825,2020-10-01,791762.0,2020,10,13.582017383590372,0.697908657242456,,0.0,
Vietnam,2825,2020-12-01,1241675.0,2020,12,14.03197263787796,0.4499552542875875,0.5225865052545178,0.0,
Vietnam,2825,2021-01-01,468689.0,2021,1,13.05769684807406,-0.974275789803901,0.1735881217261425,0.0,
Vietnam,2825,2021-02-01,2151981.0,2021,2,14.581899835916564,1.5242029878425036,0.9998824523261902,0.0,
Vietnam,2825,2021-03-01,2194800.0,2021,3,14.601601939789234,0.019702103872671,0.5696293019112737,0.0,
Vietnam,2825,2021-04-01,2334600.0,2021,4,14.66335155653951,0.0617496167502764,1.605654708465451,0.0,
Vietnam,2825,2021-05-01,2832904.0,2021,5,14.856813244893532,0.1934616883540219,0.2749134089769693,0.0,
Vietnam,2825,2021-06-01,3065837.0,2021,6,14.935831499444555,0.0790182545510251,0.3342295596553235,0.0,
Vietnam,2825,2021-07-01,4147200.0,2021,7,15.237944206826551,0.3021127073819958,0.5745926502870429,0.0,
Vietnam,2825,2021-08-01,5252145.0,2021,8,15.47414731295218,0.2362031061256271,0.6173340680586481,0.0,
Vietnam,2825,2021-09-01,1073880.0,2021,9,13.886789747167212,-1.587357565784968,-1.0490417522773452,0.0,
Vietnam,2825,2021-10-01,2679000.0,2021,10,14.800954521800286,0.9141647746330736,-0.4369896850262673,0.0,
Vietnam,2825,2021-11-01,4735200.0,2021,11,15.370534733542952,0.5695802117426663,-0.1036125794092281,0.0,
Vietnam,2825,2021-12-01,1782000.0,2021,12,14.39324744817996,-0.9772872853629906,0.5064577010127493,0.0,
Vietnam,2825,2022-01-01,3053120.0,2022,1,14.931674904079363,0.538427455899404,0.1307203822790796,0.0,
